work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Scientist,Data Science and Research,119000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,200000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,160000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,170000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,110000,United States,Senior,Full-time,Remote,United States,M
2023,BI Analyst,BI and Visualization,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,190000,United States,Senior,Full-time,Remote,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,216000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,184000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,174000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,134000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,194400,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,132192,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,273400,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,182200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,124230,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,204000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,161500,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,135000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,227240,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,197600,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,161000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,180000,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,140000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,192000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,115000,United States,Senior,Full-time,Remote,United States,M
2023,Cloud Data Engineer,Data Engineering,177177,United Kingdom,Entry-level,Full-time,Remote,United Kingdom,L
2023,Machine Learning Engineer,Machine Learning and AI,180000,United States,Mid-level,Contract,Remote,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,105000,United States,Mid-level,Contract,Remote,United States,S
2023,Machine Learning Engineer,Machine Learning and AI,268000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,144000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,132000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,208200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,151200,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,140000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,280100,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,168100,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,149040,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,113900,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,165000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,145000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,165000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,145000,United States,Senior,Full-time,Remote,United States,M
2023,Business Intelligence Developer,BI and Visualization,140000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Architect,Data Architecture and Modeling,306000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,204000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,136000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,104000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,250000,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,180000,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,240000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,157000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,140700,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,109600,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,305000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,125000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,192000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,178000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,218000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,218000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,250000,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,200000,United States,Executive,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,170000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,136505,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,100895,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,200000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,275300,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,183500,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,240000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,150000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,177000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,118000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,257400,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,210600,United States,Executive,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,260000,United States,Executive,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,192000,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,185100,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,127600,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,105000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,160000,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,120000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,ETL Developer,Data Engineering,182850,United States,Senior,Full-time,Remote,United States,M
2023,ETL Developer,Data Engineering,113000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,105000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,306000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,204000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,135000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,232760,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,169280,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,136000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,104000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,240350,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,174800,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,153600,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,107500,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,178000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,152000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,192000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,233200,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,NLP Engineer,Machine Learning and AI,210000,United States,Senior,Full-time,Remote,United States,M
2023,NLP Engineer,Machine Learning and AI,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,153600,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,107500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,153600,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,107500,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,199000,United States,Senior,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,150120,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,120096,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,253000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,168000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,151410,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,115360,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,146000,United States,Senior,Full-time,Remote,United States,M
2023,Head of Data,Leadership and Management,135344,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023,Head of Data,Leadership and Management,110736,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,256000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,165000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,116000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,115934,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,192000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,164000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,193200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,156400,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,237000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,201450,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,231000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,134000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,152900,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Analytics Engineer,Leadership and Management,117700,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Staff Data Analyst,Data Analysis,179998,Saudi Arabia,Mid-level,Full-time,Remote,Saudi Arabia,S
2023,AWS Data Architect,Data Architecture and Modeling,258000,United States,Mid-level,Full-time,Remote,United States,L
2023,Data Engineer,Data Engineering,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,147000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,106000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,275300,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,183500,United States,Senior,Full-time,Remote,United States,M
2023,ETL Developer,Data Engineering,182850,United States,Senior,Full-time,Remote,United States,M
2023,ETL Developer,Data Engineering,113000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,228856,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,144540,United Kingdom,Executive,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,140000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,115000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,136600,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,109280,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,185000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,285000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,210000,United States,Senior,Full-time,Remote,United States,M
2023,BI Developer,BI and Visualization,160000,United States,Senior,Full-time,Remote,Japan,L
2023,Data Scientist,Data Science and Research,130001,United States,Entry-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,144000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Architect,Data Architecture and Modeling,205000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,172000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,110000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,150000,United States,Senior,Full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,240000,United States,Senior,Full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,157250,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,172800,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,110000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Finance Data Analyst,Data Analysis,323905,France,Senior,Contract,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,297300,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,198200,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,204000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,161500,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,135000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,216000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,184000,United States,Senior,Full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,253000,United States,Senior,Full-time,Remote,United States,M
2023,Research Engineer,Data Science and Research,156400,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,265000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,217000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,185000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,208450,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,170550,United States,Senior,Full-time,Remote,United States,M
2023,Data Science Manager,Data Science and Research,270000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,182000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,144000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,225000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,210000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,186600,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,116500,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,222000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,138000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,207300,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Analyst,Data Analysis,149200,Canada,Senior,Full-time,Remote,Canada,M
2023,Machine Learning Scientist,Machine Learning and AI,292000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,164500,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,292200,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,164500,United States,Senior,Full-time,Remote,United States,M
2023,AI Scientist,Machine Learning and AI,120000,Germany,Mid-level,Full-time,Remote,Germany,M
2023,Data Scientist,Data Science and Research,170000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,150000,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,200000,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,170000,United States,Mid-level,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,225000,United States,Executive,Full-time,Remote,United States,M
2023,Director of Data Science,Data Science and Research,175000,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,123400,United States,Senior,Full-time,Remote,United States,M
2023,Applied Machine Learning Engineer,Machine Learning and AI,225000,United States,Executive,Full-time,Remote,United States,M
2023,Decision Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2023,Decision Scientist,Data Science and Research,155000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,199000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,145000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,260000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,200000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,165000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,280830,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,173175,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,275300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,183500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,174350,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,126800,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,245000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,140000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,231250,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,138750,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,160000,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,140000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,105000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Scientist,Data Science and Research,120000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Analyst,Data Analysis,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,150000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,110000,United States,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,230000,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Analytics Engineer,Leadership and Management,143200,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,212750,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,185000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,262000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,245000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,275300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,183500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,218500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,199098,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,203300,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,123600,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,231500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,166000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,172500,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,110500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,237000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,201450,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,237000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,201450,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,280100,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,168100,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,193500,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,139000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150000,Portugal,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,225000,United States,Senior,Full-time,Remote,United States,M
